Anio,Semana,Producto,Finca,Bloque,Variedad,Bloque&Varid,Estimado_modelo,Produccion,%dif,Ajuste,error_relativo,area_subestimacion,area_sobreestimacion,area_neta,Semana&Bloque&Varid
2026,32,SPRAY,ASTROFLORES,2,SOMERSET,32002SOMERSET,7612,8231.0,0.07520349896731868,,0.07520349896731868,28.529699968904243,-74.88966743344372,-46.35996746453948,32&002&SOMERSET
2026,32,SPRAY,ASTROFLORES,4,BELLINA,32004BELLINA,1222,1248.0,0.020833333333333332,,0.020833333333333332,28.529699968904243,-74.88966743344372,-46.35996746453948,32&004&BELLINA
2026,32,SPRAY,ASTROFLORES,5,ELBA,32005ELBA,8224,7573.0,-0.08596329063779215,,-0.08596329063779215,28.529699968904243,-74.88966743344372,-46.35996746453948,32&005&ELBA
2026,32,SPRAY,ASTROFLORES,5,HOT BUBBLES,32005HOT BUBBLES,1445,1090.0,-0.3256880733944954,,-0.3256880733944954,28.529699968904243,-74.88966743344372,-46.35996746453948,32&005&HOT BUBBLES
2026,32,SPRAY,ASTROFLORES,5,SUSPIRO,32005SUSPIRO,4956,3342.0,-0.4829443447037702,,-0.4829443447037702,28.529699968904243,-74.88966743344372,-46.35996746453948,32&005&SUSPIRO
2026,32,SPRAY,ASTROFLORES,7,SNOW BUBBLES,32007SNOW BUBBLES,1131,808.0,-0.3997524752475248,,-0.3997524752475248,28.529699968904243,-74.88966743344372,-46.35996746453948,32&007&SNOW BUBBLES
2026,32,SPRAY,ASTROFLORES,9,HOT BUBBLES,32009HOT BUBBLES,9491,9253.0,-0.025721387658056847,,-0.025721387658056847,28.529699968904243,-74.88966743344372,-46.35996746453948,32&009&HOT BUBBLES
2026,32,SPRAY,ASTROFLORES,14,FRUITY BUBBLES,32014FRUITY BUBBLES,3829,3965.0,0.03430012610340479,,0.03430012610340479,28.529699968904243,-74.88966743344372,-46.35996746453948,32&014&FRUITY BUBBLES
2026,32,SPRAY,ASTROFLORES,15,FELLINI,32015FELLINI,6819,6414.0,-0.06314312441534144,,-0.06314312441534144,28.529699968904243,-74.88966743344372,-46.35996746453948,32&015&FELLINI
2026,32,SPRAY,ASTROFLORES,16,GOOD PEACH,32016GOOD PEACH,3685,2789.0,-0.3212621011115095,,-0.3212621011115095,28.529699968904243,-74.88966743344372,-46.35996746453948,32&016&GOOD PEACH
2026,32,SPRAY,ASTROFLORES,16,GOOD YELLOW,32016GOOD YELLOW,3076,2830.0,-0.08692579505300353,,-0.08692579505300353,28.529699968904243,-74.88966743344372,-46.35996746453948,32&016&GOOD YELLOW
2026,32,SPRAY,ASTROFLORES,17,ORANGE STAR,32017ORANGE STAR,1462,1351.0,-0.08216136195410807,,-0.08216136195410807,28.529699968904243,-74.88966743344372,-46.35996746453948,32&017&ORANGE STAR
2026,32,SPRAY,ASTROFLORES,18,COSMO,32018COSMO,6099,6664.0,0.08478391356542617,,0.08478391356542617,28.529699968904243,-74.88966743344372,-46.35996746453948,32&018&COSMO
2026,32,SPRAY,ASTROFLORES,18,RUBICON,32018RUBICON,5176,4050.0,-0.2780246913580247,,-0.2780246913580247,28.529699968904243,-74.88966743344372,-46.35996746453948,32&018&RUBICON
2026,32,SPRAY,ASTROFLORES,19,BELLINA,32019BELLINA,1319,1337.0,0.013462976813762155,,0.013462976813762155,28.529699968904243,-74.88966743344372,-46.35996746453948,32&019&BELLINA
2026,32,SPRAY,ASTROFLORES,20,SUMMER DANCE,32020SUMMER DANCE,4361,3182.0,-0.37052168447517286,,-0.37052168447517286,28.529699968904243,-74.88966743344372,-46.35996746453948,32&020&SUMMER DANCE
2026,32,SPRAY,ASTROFLORES,21,ELEGANT ROSEVER,32021ELEGANT ROSEVER,956,591.0,-0.6175972927241963,,-0.6175972927241963,28.529699968904243,-74.88966743344372,-46.35996746453948,32&021&ELEGANT ROSEVER
2026,32,SPRAY,ASTROFLORES,21,FLAME CLUB,32021FLAME CLUB,2283,2118.0,-0.07790368271954674,,-0.07790368271954674,28.529699968904243,-74.88966743344372,-46.35996746453948,32&021&FLAME CLUB
2026,32,SPRAY,ASTROFLORES,21,KELLY,32021KELLY,400,466.0,0.14163090128755365,,0.14163090128755365,28.529699968904243,-74.88966743344372,-46.35996746453948,32&021&KELLY
2026,32,SPRAY,ASTROFLORES,21,LEILA,32021LEILA,3264,2167.0,-0.5062298107983387,,-0.5062298107983387,28.529699968904243,-74.88966743344372,-46.35996746453948,32&021&LEILA
2026,32,SPRAY,ASTROFLORES,21,SNOW BUBBLES,32021SNOW BUBBLES,3207,3517.0,0.08814330395223202,,0.08814330395223202,28.529699968904243,-74.88966743344372,-46.35996746453948,32&021&SNOW BUBBLES
2026,32,SPRAY,ASTROFLORES,22,FRUITY BUBBLES,32022FRUITY BUBBLES,7456,5589.0,-0.33404902487028093,,-0.33404902487028093,28.529699968904243,-74.88966743344372,-46.35996746453948,32&022&FRUITY BUBBLES
2026,32,SPRAY,ASTROFLORES,22,GOOD PEACH,32022GOOD PEACH,2110,1962.0,-0.07543323139653414,,-0.07543323139653414,28.529699968904243,-74.88966743344372,-46.35996746453948,32&022&GOOD PEACH
2026,32,SPRAY,ASTROFLORES,22,MIRABEL,32022MIRABEL,1681,1425.0,-0.17964912280701753,,-0.17964912280701753,28.529699968904243,-74.88966743344372,-46.35996746453948,32&022&MIRABEL
2026,32,SPRAY,ASTROFLORES,26,PURPLE BUBBLY,32026PURPLE BUBBLY,450,,,,,28.529699968904243,-74.88966743344372,-46.35996746453948,32&026&PURPLE BUBBLY
2026,32,SPRAY,ASTROFLORES,30,MIRABEL,32030MIRABEL,4924,3850.0,-0.27896103896103897,,-0.27896103896103897,28.529699968904243,-74.88966743344372,-46.35996746453948,32&030&MIRABEL
2026,32,SPRAY,ASTROFLORES,30,SOMERSET,32030SOMERSET,2605,2871.0,0.0926506443747823,,0.0926506443747823,28.529699968904243,-74.88966743344372,-46.35996746453948,32&030&SOMERSET
2026,32,SPRAY,ASTROFLORES,31,82989,3203182989,2054,1311.0,-0.566742944317315,,-0.566742944317315,28.529699968904243,-74.88966743344372,-46.35996746453948,32&031&82989
2026,32,SPRAY,ASTROFLORES,31,RUBICON,32031RUBICON,2454,1816.0,-0.3513215859030837,,-0.3513215859030837,28.529699968904243,-74.88966743344372,-46.35996746453948,32&031&RUBICON
2026,32,SPRAY,ASTROFLORES,31,SOMERSET,32031SOMERSET,1504,1628.0,0.07616707616707617,,0.07616707616707617,28.529699968904243,-74.88966743344372,-46.35996746453948,32&031&SOMERSET
2026,32,SPRAY,ASTROFLORES,31,VELVET BLOSSOMS,32031VELVET BLOSSOMS,687,615.0,-0.11707317073170732,,-0.11707317073170732,28.529699968904243,-74.88966743344372,-46.35996746453948,32&031&VELVET BLOSSOMS
2026,32,SPRAY,ASTROFLORES,32,ELBA,32032ELBA,3032,3075.0,0.013983739837398375,,0.013983739837398375,28.529699968904243,-74.88966743344372,-46.35996746453948,32&032&ELBA
2026,32,SPRAY,ASTROFLORES,32,MIRABEL,32032MIRABEL,2023,1712.0,-0.1816588785046729,,-0.1816588785046729,28.529699968904243,-74.88966743344372,-46.35996746453948,32&032&MIRABEL
2026,32,SPRAY,ASTROFLORES,33,CREAMY FOLIES,32033CREAMY FOLIES,1262,1211.0,-0.042113955408753095,,-0.042113955408753095,28.529699968904243,-74.88966743344372,-46.35996746453948,32&033&CREAMY FOLIES
2026,32,SPRAY,ASTROFLORES,33,HOT BUBBLES,32033HOT BUBBLES,3556,2709.0,-0.31266149870801035,,-0.31266149870801035,28.529699968904243,-74.88966743344372,-46.35996746453948,32&033&HOT BUBBLES
2026,32,STANDARD,ASTROFLORES,1,BELIEVE IN PINK,32001BELIEVE IN PINK,1436,1185.0,-0.21181434599156118,,-0.21181434599156118,28.529699968904243,-74.88966743344372,-46.35996746453948,32&001&BELIEVE IN PINK
2026,32,STANDARD,ASTROFLORES,1,EXPLORER,32001EXPLORER,2729,3398.0,0.1968805179517363,,0.1968805179517363,28.529699968904243,-74.88966743344372,-46.35996746453948,32&001&EXPLORER
2026,32,STANDARD,ASTROFLORES,1,GRACE KELLY,32001GRACE KELLY,1851,1298.0,-0.42604006163328195,,-0.42604006163328195,28.529699968904243,-74.88966743344372,-46.35996746453948,32&001&GRACE KELLY
2026,32,STANDARD,ASTROFLORES,1,LIGHT HOUSE,32001LIGHT HOUSE,1355,1136.0,-0.19278169014084506,,-0.19278169014084506,28.529699968904243,-74.88966743344372,-46.35996746453948,32&001&LIGHT HOUSE
2026,32,STANDARD,ASTROFLORES,1,LUMIA,32001LUMIA,2804,2220.0,-0.26306306306306304,,-0.26306306306306304,28.529699968904243,-74.88966743344372,-46.35996746453948,32&001&LUMIA
2026,32,STANDARD,ASTROFLORES,1,MOMENTUM,32001MOMENTUM,3453,3949.0,0.12560141808052672,,0.12560141808052672,28.529699968904243,-74.88966743344372,-46.35996746453948,32&001&MOMENTUM
2026,32,STANDARD,ASTROFLORES,2,SUMMER ROMANCE,32002SUMMER ROMANCE,1627,1540.0,-0.05649350649350649,,-0.05649350649350649,28.529699968904243,-74.88966743344372,-46.35996746453948,32&002&SUMMER ROMANCE
2026,32,STANDARD,ASTROFLORES,2,SWEETNESS,32002SWEETNESS,8090,7062.0,-0.14556782781081848,,-0.14556782781081848,28.529699968904243,-74.88966743344372,-46.35996746453948,32&002&SWEETNESS
2026,32,STANDARD,ASTROFLORES,3,CABARET,32003CABARET,5458,4535.0,-0.20352811466372658,,-0.20352811466372658,28.529699968904243,-74.88966743344372,-46.35996746453948,32&003&CABARET
2026,32,STANDARD,ASTROFLORES,3,DEEP PURPLE,32003DEEP PURPLE,7776,7919.0,0.018057835585301173,,0.018057835585301173,28.529699968904243,-74.88966743344372,-46.35996746453948,32&003&DEEP PURPLE
2026,32,STANDARD,ASTROFLORES,3,EXPLORER,32003EXPLORER,1775,1731.0,-0.025418833044482957,,-0.025418833044482957,28.529699968904243,-74.88966743344372,-46.35996746453948,32&003&EXPLORER
2026,32,STANDARD,ASTROFLORES,3,JOCKER,32003JOCKER,793,762.0,-0.04068241469816273,,-0.04068241469816273,28.529699968904243,-74.88966743344372,-46.35996746453948,32&003&JOCKER
2026,32,STANDARD,ASTROFLORES,3,QUICKSAND,32003QUICKSAND,1564,1656.0,0.05555555555555555,,0.05555555555555555,28.529699968904243,-74.88966743344372,-46.35996746453948,32&003&QUICKSAND
2026,32,STANDARD,ASTROFLORES,4,COTOPAXI,32004COTOPAXI,1309,1101.0,-0.18891916439600362,,-0.18891916439600362,28.529699968904243,-74.88966743344372,-46.35996746453948,32&004&COTOPAXI
2026,32,STANDARD,ASTROFLORES,4,DEEP PURPLE,32004DEEP PURPLE,8522,10491.0,0.18768468210847394,,0.18768468210847394,28.529699968904243,-74.88966743344372,-46.35996746453948,32&004&DEEP PURPLE
2026,32,STANDARD,ASTROFLORES,4,HOT EXPLORER,32004HOT EXPLORER,2227,2168.0,-0.0272140221402214,,-0.0272140221402214,28.529699968904243,-74.88966743344372,-46.35996746453948,32&004&HOT EXPLORER
2026,32,STANDARD,ASTROFLORES,4,HOT MERENGUE,32004HOT MERENGUE,1855,1759.0,-0.054576463899943146,,-0.054576463899943146,28.529699968904243,-74.88966743344372,-46.35996746453948,32&004&HOT MERENGUE
2026,32,STANDARD,ASTROFLORES,4,SWEETNESS,32004SWEETNESS,899,508.0,-0.7696850393700787,,-0.7696850393700787,28.529699968904243,-74.88966743344372,-46.35996746453948,32&004&SWEETNESS
2026,32,STANDARD,ASTROFLORES,5,EXPLORER,32005EXPLORER,990,710.0,-0.39436619718309857,,-0.39436619718309857,28.529699968904243,-74.88966743344372,-46.35996746453948,32&005&EXPLORER
2026,32,STANDARD,ASTROFLORES,5,GOLDFINCH,32005GOLDFINCH,921,726.0,-0.26859504132231404,,-0.26859504132231404,28.529699968904243,-74.88966743344372,-46.35996746453948,32&005&GOLDFINCH
2026,32,STANDARD,ASTROFLORES,5,JOCKER,32005JOCKER,1863,1761.0,-0.05792163543441227,,-0.05792163543441227,28.529699968904243,-74.88966743344372,-46.35996746453948,32&005&JOCKER
2026,32,STANDARD,ASTROFLORES,5,VENDELA,32005VENDELA,2573,1740.0,-0.478735632183908,,-0.478735632183908,28.529699968904243,-74.88966743344372,-46.35996746453948,32&005&VENDELA
2026,32,STANDARD,ASTROFLORES,6,ATOMIC,32006ATOMIC,1014,759.0,-0.3359683794466403,,-0.3359683794466403,28.529699968904243,-74.88966743344372,-46.35996746453948,32&006&ATOMIC
2026,32,STANDARD,ASTROFLORES,6,EXPLORER,32006EXPLORER,4569,4716.0,0.031170483460559797,,0.031170483460559797,28.529699968904243,-74.88966743344372,-46.35996746453948,32&006&EXPLORER
2026,32,STANDARD,ASTROFLORES,6,MONDIAL,32006MONDIAL,5580,5080.0,-0.0984251968503937,,-0.0984251968503937,28.529699968904243,-74.88966743344372,-46.35996746453948,32&006&MONDIAL
2026,32,STANDARD,ASTROFLORES,7,COTOPAXI,32007COTOPAXI,7508,5578.0,-0.3460021513087128,,-0.3460021513087128,28.529699968904243,-74.88966743344372,-46.35996746453948,32&007&COTOPAXI
2026,32,STANDARD,ASTROFLORES,7,REDIANT,32007REDIANT,1182,1350.0,0.12444444444444444,,0.12444444444444444,28.529699968904243,-74.88966743344372,-46.35996746453948,32&007&REDIANT
2026,32,STANDARD,ASTROFLORES,7,SUMMER ROMANCE,32007SUMMER ROMANCE,311,,,,,28.529699968904243,-74.88966743344372,-46.35996746453948,32&007&SUMMER ROMANCE
2026,32,STANDARD,ASTROFLORES,7,VENDELA,32007VENDELA,17398,16394.0,-0.06124191777479566,,-0.06124191777479566,28.529699968904243,-74.88966743344372,-46.35996746453948,32&007&VENDELA
2026,32,STANDARD,ASTROFLORES,8,DEEP PURPLE,32008DEEP PURPLE,2836,3958.0,0.2834765032844871,,0.2834765032844871,28.529699968904243,-74.88966743344372,-46.35996746453948,32&008&DEEP PURPLE
2026,32,STANDARD,ASTROFLORES,8,FREEDOM,32008FREEDOM,3304,2764.0,-0.19536903039073805,,-0.19536903039073805,28.529699968904243,-74.88966743344372,-46.35996746453948,32&008&FREEDOM
2026,32,STANDARD,ASTROFLORES,8,JOCKER,32008JOCKER,4539,3967.0,-0.1441895639021931,,-0.1441895639021931,28.529699968904243,-74.88966743344372,-46.35996746453948,32&008&JOCKER
2026,32,STANDARD,ASTROFLORES,10,COOLDOWN,32010COOLDOWN,2992,2409.0,-0.2420091324200913,,-0.2420091324200913,28.529699968904243,-74.88966743344372,-46.35996746453948,32&010&COOLDOWN
2026,32,STANDARD,ASTROFLORES,10,VIOLET HILL,32010VIOLET HILL,2525,3122.0,0.19122357463164638,,0.19122357463164638,28.529699968904243,-74.88966743344372,-46.35996746453948,32&010&VIOLET HILL
2026,32,STANDARD,ASTROFLORES,11,BRIGHTON,32011BRIGHTON,4492,4070.0,-0.10368550368550368,,-0.10368550368550368,28.529699968904243,-74.88966743344372,-46.35996746453948,32&011&BRIGHTON
2026,32,STANDARD,ASTROFLORES,11,CANDLELIGHT,32011CANDLELIGHT,4729,3558.0,-0.3291174817313097,,-0.3291174817313097,28.529699968904243,-74.88966743344372,-46.35996746453948,32&011&CANDLELIGHT
2026,32,STANDARD,ASTROFLORES,11,CAYENNE,32011CAYENNE,1069,1004.0,-0.0647410358565737,,-0.0647410358565737,28.529699968904243,-74.88966743344372,-46.35996746453948,32&011&CAYENNE
2026,32,STANDARD,ASTROFLORES,11,LUMIA,32011LUMIA,2415,2094.0,-0.15329512893982808,,-0.15329512893982808,28.529699968904243,-74.88966743344372,-46.35996746453948,32&011&LUMIA
2026,32,STANDARD,ASTROFLORES,11,STARDUST,32011STARDUST,2214,2621.0,0.155284242655475,,0.155284242655475,28.529699968904243,-74.88966743344372,-46.35996746453948,32&011&STARDUST
2026,32,STANDARD,ASTROFLORES,12,DEEP PURPLE,32012DEEP PURPLE,12553,13526.0,0.0719355315688304,,0.0719355315688304,28.529699968904243,-74.88966743344372,-46.35996746453948,32&012&DEEP PURPLE
2026,32,STANDARD,ASTROFLORES,12,LIGHT HOUSE,32012LIGHT HOUSE,1083,1185.0,0.08607594936708861,,0.08607594936708861,28.529699968904243,-74.88966743344372,-46.35996746453948,32&012&LIGHT HOUSE
2026,32,STANDARD,ASTROFLORES,13,COUNTRY BLUES,32013COUNTRY BLUES,1667,1207.0,-0.38111019055509526,,-0.38111019055509526,28.529699968904243,-74.88966743344372,-46.35996746453948,32&013&COUNTRY BLUES
2026,32,STANDARD,ASTROFLORES,13,LORRAINE,32013LORRAINE,4369,3619.0,-0.2072395689416966,,-0.2072395689416966,28.529699968904243,-74.88966743344372,-46.35996746453948,32&013&LORRAINE
2026,32,STANDARD,ASTROFLORES,13,LUMIA,32013LUMIA,354,510.0,0.3058823529411765,,0.3058823529411765,28.529699968904243,-74.88966743344372,-46.35996746453948,32&013&LUMIA
2026,32,STANDARD,ASTROFLORES,13,VENDELA,32013VENDELA,11813,11275.0,-0.04771618625277162,,-0.04771618625277162,28.529699968904243,-74.88966743344372,-46.35996746453948,32&013&VENDELA
2026,32,STANDARD,ASTROFLORES,14,STARDUST,32014STARDUST,5147,4981.0,-0.033326641236699456,,-0.033326641236699456,28.529699968904243,-74.88966743344372,-46.35996746453948,32&014&STARDUST
2026,32,STANDARD,ASTROFLORES,15,JOCKER,32015JOCKER,4853,4156.0,-0.16770933589990375,,-0.16770933589990375,28.529699968904243,-74.88966743344372,-46.35996746453948,32&015&JOCKER
2026,32,STANDARD,ASTROFLORES,16,DREAM IN PEACH,32016DREAM IN PEACH,1187,686.0,-0.7303206997084548,,-0.7303206997084548,28.529699968904243,-74.88966743344372,-46.35996746453948,32&016&DREAM IN PEACH
2026,32,STANDARD,ASTROFLORES,16,NINA,32016NINA,3138,2508.0,-0.2511961722488038,,-0.2511961722488038,28.529699968904243,-74.88966743344372,-46.35996746453948,32&016&NINA
2026,32,STANDARD,ASTROFLORES,17,FREEDOM,32017FREEDOM,3227,4029.0,0.19905683792504344,,0.19905683792504344,28.529699968904243,-74.88966743344372,-46.35996746453948,32&017&FREEDOM
2026,32,STANDARD,ASTROFLORES,17,GOLDFINCH,32017GOLDFINCH,2225,1918.0,-0.16006256517205422,,-0.16006256517205422,28.529699968904243,-74.88966743344372,-46.35996746453948,32&017&GOLDFINCH
2026,32,STANDARD,ASTROFLORES,18,BRIGHTON,32018BRIGHTON,1690,1530.0,-0.10457516339869281,,-0.10457516339869281,28.529699968904243,-74.88966743344372,-46.35996746453948,32&018&BRIGHTON
2026,32,STANDARD,ASTROFLORES,19,BRIGHTON,32019BRIGHTON,4465,5516.0,0.19053662073966643,,0.19053662073966643,28.529699968904243,-74.88966743344372,-46.35996746453948,32&019&BRIGHTON
2026,32,STANDARD,ASTROFLORES,19,TABATHA,32019TABATHA,1823,1968.0,0.07367886178861789,,0.07367886178861789,28.529699968904243,-74.88966743344372,-46.35996746453948,32&019&TABATHA
2026,32,STANDARD,ASTROFLORES,20,BRIGHTON,32020BRIGHTON,3761,3868.0,0.02766287487073423,,0.02766287487073423,28.529699968904243,-74.88966743344372,-46.35996746453948,32&020&BRIGHTON
2026,32,STANDARD,ASTROFLORES,20,TYCOON,32020TYCOON,1103,872.0,-0.26490825688073394,,-0.26490825688073394,28.529699968904243,-74.88966743344372,-46.35996746453948,32&020&TYCOON
2026,32,STANDARD,ASTROFLORES,21,SHOW GIRL,32021SHOW GIRL,2076,1375.0,-0.5098181818181818,,-0.5098181818181818,28.529699968904243,-74.88966743344372,-46.35996746453948,32&021&SHOW GIRL
2026,32,STANDARD,ASTROFLORES,22,CORAL REEF,32022CORAL REEF,1295,1654.0,0.21704957678355502,,0.21704957678355502,28.529699968904243,-74.88966743344372,-46.35996746453948,32&022&CORAL REEF
2026,32,STANDARD,ASTROFLORES,23,COTOPAXI,32023COTOPAXI,7911,6983.0,-0.13289417155950164,,-0.13289417155950164,28.529699968904243,-74.88966743344372,-46.35996746453948,32&023&COTOPAXI
2026,32,STANDARD,ASTROFLORES,23,FRUTTETO,32023FRUTTETO,4843,3642.0,-0.3297638660076881,,-0.3297638660076881,28.529699968904243,-74.88966743344372,-46.35996746453948,32&023&FRUTTETO
2026,32,STANDARD,ASTROFLORES,24,COTOPAXI,32024COTOPAXI,3922,2756.0,-0.4230769230769231,,-0.4230769230769231,28.529699968904243,-74.88966743344372,-46.35996746453948,32&024&COTOPAXI
2026,32,STANDARD,ASTROFLORES,24,SWEETNESS,32024SWEETNESS,1091,1465.0,0.2552901023890785,,0.2552901023890785,28.529699968904243,-74.88966743344372,-46.35996746453948,32&024&SWEETNESS
2026,32,STANDARD,ASTROFLORES,24,TYCOON,32024TYCOON,2294,2045.0,-0.12176039119804401,,-0.12176039119804401,28.529699968904243,-74.88966743344372,-46.35996746453948,32&024&TYCOON
2026,32,STANDARD,ASTROFLORES,25,PINK MONDIAL,32025PINK MONDIAL,3650,3932.0,0.07171922685656154,,0.07171922685656154,28.529699968904243,-74.88966743344372,-46.35996746453948,32&025&PINK MONDIAL
2026,32,STANDARD,ASTROFLORES,26,LOLA,32026LOLA,2552,2725.0,0.06348623853211009,,0.06348623853211009,28.529699968904243,-74.88966743344372,-46.35996746453948,32&026&LOLA
2026,32,STANDARD,ASTROFLORES,26,PALOMA,32026PALOMA,4580,4161.0,-0.10069694784907474,,-0.10069694784907474,28.529699968904243,-74.88966743344372,-46.35996746453948,32&026&PALOMA
2026,32,STANDARD,ASTROFLORES,27,SATISFACTION,32027SATISFACTION,3254,3399.0,0.04265960576640188,,0.04265960576640188,28.529699968904243,-74.88966743344372,-46.35996746453948,32&027&SATISFACTION
2026,32,STANDARD,ASTROFLORES,27,TIFFANY,32027TIFFANY,2984,3207.0,0.06953539133146243,,0.06953539133146243,28.529699968904243,-74.88966743344372,-46.35996746453948,32&027&TIFFANY
2026,32,STANDARD,ASTROFLORES,28,COTOPAXI,32028COTOPAXI,4968,4272.0,-0.16292134831460675,,-0.16292134831460675,28.529699968904243,-74.88966743344372,-46.35996746453948,32&028&COTOPAXI
2026,32,STANDARD,ASTROFLORES,28,DEEP PURPLE,32028DEEP PURPLE,5741,6116.0,0.06131458469587966,,0.06131458469587966,28.529699968904243,-74.88966743344372,-46.35996746453948,32&028&DEEP PURPLE
2026,32,STANDARD,ASTROFLORES,29,PINK FLOYD,32029PINK FLOYD,3560,3695.0,0.036535859269282815,,0.036535859269282815,28.529699968904243,-74.88966743344372,-46.35996746453948,32&029&PINK FLOYD
2026,32,STANDARD,ASTROFLORES,30,EXPLORER,32030EXPLORER,1631,1227.0,-0.3292583537082315,,-0.3292583537082315,28.529699968904243,-74.88966743344372,-46.35996746453948,32&030&EXPLORER
2026,32,STANDARD,ASTROFLORES,8,LUMIA,32008LUMIA,1617,,,,,28.529699968904243,-74.88966743344372,-46.35996746453948,32&008&LUMIA
2026,33,STANDARD,ASTROFLORES,8,LUMIA,33008LUMIA,2143,,,,,28.529699968904243,-74.88966743344372,-46.35996746453948,33&008&LUMIA
2026,34,STANDARD,ASTROFLORES,8,LUMIA,34008LUMIA,1514,,,,,28.529699968904243,-74.88966743344372,-46.35996746453948,34&008&LUMIA
2026,33,SPRAY,ASTROFLORES,21,PISTACHIO KISS,33021PISTACHIO KISS,46,,,,,28.529699968904243,-74.88966743344372,-46.35996746453948,33&021&PISTACHIO KISS
2026,34,SPRAY,ASTROFLORES,21,PISTACHIO KISS,34021PISTACHIO KISS,46,,,,,28.529699968904243,-74.88966743344372,-46.35996746453948,34&021&PISTACHIO KISS
2026,33,SPRAY,ASTROFLORES,2,SOMERSET,33002SOMERSET,8810,9045.0,0.025981205085682697,,0.025981205085682697,28.529699968904243,-74.88966743344372,-46.35996746453948,33&002&SOMERSET
2026,33,SPRAY,ASTROFLORES,4,BELLINA,33004BELLINA,1227,1048.0,-0.17080152671755724,,-0.17080152671755724,28.529699968904243,-74.88966743344372,-46.35996746453948,33&004&BELLINA
2026,33,SPRAY,ASTROFLORES,5,ELBA,33005ELBA,9901,8493.0,-0.165783586482986,,-0.165783586482986,28.529699968904243,-74.88966743344372,-46.35996746453948,33&005&ELBA
2026,33,SPRAY,ASTROFLORES,5,HOT BUBBLES,33005HOT BUBBLES,1799,1301.0,-0.382782475019216,,-0.382782475019216,28.529699968904243,-74.88966743344372,-46.35996746453948,33&005&HOT BUBBLES
2026,33,SPRAY,ASTROFLORES,5,SUSPIRO,33005SUSPIRO,5026,4211.0,-0.1935407266682498,,-0.1935407266682498,28.529699968904243,-74.88966743344372,-46.35996746453948,33&005&SUSPIRO
2026,33,SPRAY,ASTROFLORES,7,SNOW BUBBLES,33007SNOW BUBBLES,1106,848.0,-0.30424528301886794,,-0.30424528301886794,28.529699968904243,-74.88966743344372,-46.35996746453948,33&007&SNOW BUBBLES
2026,33,SPRAY,ASTROFLORES,9,HOT BUBBLES,33009HOT BUBBLES,11766,11256.0,-0.0453091684434968,,-0.0453091684434968,28.529699968904243,-74.88966743344372,-46.35996746453948,33&009&HOT BUBBLES
2026,33,SPRAY,ASTROFLORES,14,FRUITY BUBBLES,33014FRUITY BUBBLES,3198,3480.0,0.08103448275862069,,0.08103448275862069,28.529699968904243,-74.88966743344372,-46.35996746453948,33&014&FRUITY BUBBLES
2026,33,SPRAY,ASTROFLORES,15,FELLINI,33015FELLINI,6543,6523.0,-0.0030660738923808063,,-0.0030660738923808063,28.529699968904243,-74.88966743344372,-46.35996746453948,33&015&FELLINI
2026,33,SPRAY,ASTROFLORES,16,GOOD PEACH,33016GOOD PEACH,4069,3351.0,-0.21426439868695912,,-0.21426439868695912,28.529699968904243,-74.88966743344372,-46.35996746453948,33&016&GOOD PEACH
2026,33,SPRAY,ASTROFLORES,16,GOOD YELLOW,33016GOOD YELLOW,3732,3048.0,-0.22440944881889763,,-0.22440944881889763,28.529699968904243,-74.88966743344372,-46.35996746453948,33&016&GOOD YELLOW
2026,33,SPRAY,ASTROFLORES,17,ORANGE STAR,33017ORANGE STAR,1144,1120.0,-0.02142857142857143,,-0.02142857142857143,28.529699968904243,-74.88966743344372,-46.35996746453948,33&017&ORANGE STAR
2026,33,SPRAY,ASTROFLORES,18,COSMO,33018COSMO,5423,5566.0,0.025691699604743084,,0.025691699604743084,28.529699968904243,-74.88966743344372,-46.35996746453948,33&018&COSMO
2026,33,SPRAY,ASTROFLORES,18,RUBICON,33018RUBICON,5451,4154.0,-0.3122291766971594,,-0.3122291766971594,28.529699968904243,-74.88966743344372,-46.35996746453948,33&018&RUBICON
2026,33,SPRAY,ASTROFLORES,19,BELLINA,33019BELLINA,1147,1220.0,0.05983606557377049,,0.05983606557377049,28.529699968904243,-74.88966743344372,-46.35996746453948,33&019&BELLINA
2026,33,SPRAY,ASTROFLORES,20,SUMMER DANCE,33020SUMMER DANCE,3529,3240.0,-0.08919753086419753,,-0.08919753086419753,28.529699968904243,-74.88966743344372,-46.35996746453948,33&020&SUMMER DANCE
2026,33,SPRAY,ASTROFLORES,21,ELEGANT ROSEVER,33021ELEGANT ROSEVER,919,582.0,-0.5790378006872853,,-0.5790378006872853,28.529699968904243,-74.88966743344372,-46.35996746453948,33&021&ELEGANT ROSEVER
2026,33,SPRAY,ASTROFLORES,21,FLAME CLUB,33021FLAME CLUB,1959,1965.0,0.0030534351145038168,,0.0030534351145038168,28.529699968904243,-74.88966743344372,-46.35996746453948,33&021&FLAME CLUB
2026,33,SPRAY,ASTROFLORES,21,KELLY,33021KELLY,399,499.0,0.20040080160320642,,0.20040080160320642,28.529699968904243,-74.88966743344372,-46.35996746453948,33&021&KELLY
2026,33,SPRAY,ASTROFLORES,21,LEILA,33021LEILA,3196,2094.0,-0.5262655205348615,,-0.5262655205348615,28.529699968904243,-74.88966743344372,-46.35996746453948,33&021&LEILA
